Origin_airport,Destination_airport,Total_Passengers,Org_airport_lat,Org_airport_long,Dest_airport_lat,Dest_airport_long
STL,ATL,6801066,38.7486991882324,-90.370002746582,33.6366996765137,-84.4281005859375
SEA,SLC,6782041,47.4490013122559,-122.30899810791,40.7883987426758,-111.977996826172
LGA,CLT,6743527,40.77719879,-73.87259674,35.2140007019043,-80.9430999755859
ORD,SNA,6733053,41.97859955,-87.90480042,33.67570114,-117.8679962
CLT,ORD,6728674,35.2140007019043,-80.9430999755859,41.97859955,-87.90480042
SFO,MSP,6714478,37.6189994812012,-122.375,44.8819999695,-93.2218017578
CLT,PHL,6702539,35.2140007019043,-80.9430999755859,39.871898651123,-75.241096496582
ORD,PDX,6651190,41.97859955,-87.90480042,45.58869934,-122.5979996
IND,ORD,6633703,39.7173,-86.294403,41.97859955,-87.90480042
PHL,DFW,6619256,39.871898651123,-75.241096496582,32.896800994873,-97.0380020141602
OKC,DFW,6610438,35.3931007385254,-97.600700378418,32.896800994873,-97.0380020141602
DFW,TUL,6602787,32.896800994873,-97.0380020141602,36.1983985900879,-95.8880996704102
ABQ,DFW,6588162,35.0401992797852,-106.609001159668,32.896800994873,-97.0380020141602
TUL,DFW,6586095,36.1983985900879,-95.8880996704102,32.896800994873,-97.0380020141602
BWI,MCO,6583000,39.17539978,-76.66829681,28.4293994903564,-81.3089981079102
PDX,ORD,6575259,45.58869934,-122.5979996,41.97859955,-87.90480042
SNA,ORD,6562909,33.67570114,-117.8679962,41.97859955,-87.90480042
MCO,BWI,6544879,28.4293994903564,-81.3089981079102,39.17539978,-76.66829681
DFW,PHL,6538077,32.896800994873,-97.0380020141602,39.871898651123,-75.241096496582
PHX,DTW,6532632,33.4342994689941,-112.012001037598,42.2123985290527,-83.353401184082
LAS,OAK,6521489,36.08010101,-115.1520004,37.7212982177734,-122.221000671387
PHL,CLT,6519823,39.871898651123,-75.241096496582,35.2140007019043,-80.9430999755859
DFW,OKC,6481501,32.896800994873,-97.0380020141602,35.3931007385254,-97.600700378418
LAX,DTW,6476524,33.94250107,-118.4079971,42.2123985290527,-83.353401184082
LAS,DTW,6471872,36.08010101,-115.1520004,42.2123985290527,-83.353401184082
LGA,PBI,6451650,40.77719879,-73.87259674,26.6832008361816,-80.0955963134766
LAX,BOS,6441862,33.94250107,-118.4079971,42.36429977,-71.00520325
BWI,PVD,6430800,39.17539978,-76.66829681,41.7326011657715,-71.4204025268555
SJC,LAS,6419623,37.3625984191895,-121.929000854492,36.08010101,-115.1520004
PVD,BWI,6401616,41.7326011657715,-71.4204025268555,39.17539978,-76.66829681
BNA,DFW,6392981,36.1245002746582,-86.6781997680664,32.896800994873,-97.0380020141602
ORD,IND,6382357,41.97859955,-87.90480042,39.7173,-86.294403
DTW,LAS,6381809,42.2123985290527,-83.353401184082,36.08010101,-115.1520004
CVG,ORD,6380224,39.0488014221,-84.6678009033,41.97859955,-87.90480042
IAH,SFO,6376183,29.9843997955322,-95.3414001464844,37.6189994812012,-122.375
LAS,JFK,6370236,36.08010101,-115.1520004,40.63980103,-73.77890015
ORD,CVG,6369388,41.97859955,-87.90480042,39.0488014221,-84.6678009033
DTW,PHX,6363805,42.2123985290527,-83.353401184082,33.4342994689941,-112.012001037598
MDW,MSP,6356579,41.7859992980957,-87.7524032592773,44.8819999695,-93.2218017578
AUS,IAH,6352423,30.1944999694824,-97.6698989868164,29.9843997955322,-95.3414001464844
CVG,ATL,6349436,39.0488014221,-84.6678009033,33.6366996765137,-84.4281005859375
LAS,IAH,6335126,36.08010101,-115.1520004,29.9843997955322,-95.3414001464844
OAK,LAS,6335070,37.7212982177734,-122.221000671387,36.08010101,-115.1520004
TUS,PHX,6324660,32.1161003112793,-110.94100189209,33.4342994689941,-112.012001037598
JFK,LAS,6324409,40.63980103,-73.77890015,36.08010101,-115.1520004
MSP,SFO,6319588,44.8819999695,-93.2218017578,37.6189994812012,-122.375
DFW,SJC,6298618,32.896800994873,-97.0380020141602,37.3625984191895,-121.929000854492
DFW,ELP,6297395,32.896800994873,-97.0380020141602,31.80719948,-106.3779984
IAH,LAS,6287710,29.9843997955322,-95.3414001464844,36.08010101,-115.1520004
ATL,CHS,6278208,33.6366996765137,-84.4281005859375,32.89860153,-80.04049683
DTW,DFW,6275076,42.2123985290527,-83.353401184082,32.896800994873,-97.0380020141602
BOS,LAX,6270261,42.36429977,-71.00520325,33.94250107,-118.4079971
CHS,ATL,6257575,32.89860153,-80.04049683,33.6366996765137,-84.4281005859375
IAD,ORD,6241870,38.94449997,-77.45580292,41.97859955,-87.90480042
PHX,SJC,6235960,33.4342994689941,-112.012001037598,37.3625984191895,-121.929000854492
SFO,BOS,6235855,37.6189994812012,-122.375,42.36429977,-71.00520325
SFO,IAH,6234123,37.6189994812012,-122.375,29.9843997955322,-95.3414001464844
PBI,LGA,6231167,26.6832008361816,-80.0955963134766,40.77719879,-73.87259674
BOS,IAD,6219928,42.36429977,-71.00520325,38.94449997,-77.45580292
DFW,BNA,6216685,32.896800994873,-97.0380020141602,36.1245002746582,-86.6781997680664
DFW,DTW,6215862,32.896800994873,-97.0380020141602,42.2123985290527,-83.353401184082
MSP,MDW,6197725,44.8819999695,-93.2218017578,41.7859992980957,-87.7524032592773
OAK,PHX,6189484,37.7212982177734,-122.221000671387,33.4342994689941,-112.012001037598
DTW,LAX,6174946,42.2123985290527,-83.353401184082,33.94250107,-118.4079971
IAD,MCO,6164168,38.94449997,-77.45580292,28.4293994903564,-81.3089981079102
MIA,DCA,6160743,25.7931995391846,-80.2906036376953,38.8521,-77.037697
LAS,SJC,6160154,36.08010101,-115.1520004,37.3625984191895,-121.929000854492
BHM,ATL,6150266,33.56290054,-86.75350189,33.6366996765137,-84.4281005859375
ELP,DFW,6145656,31.80719948,-106.3779984,32.896800994873,-97.0380020141602
PHX,TUS,6134617,33.4342994689941,-112.012001037598,32.1161003112793,-110.94100189209
IAD,BOS,6130446,38.94449997,-77.45580292,42.36429977,-71.00520325
BOS,SFO,6129554,42.36429977,-71.00520325,37.6189994812012,-122.375
IAH,AUS,6121567,29.9843997955322,-95.3414001464844,30.1944999694824,-97.6698989868164
PHX,OAK,6107310,33.4342994689941,-112.012001037598,37.7212982177734,-122.221000671387
FLL,DFW,6106272,26.0725994110107,-80.152702331543,32.896800994873,-97.0380020141602
SLC,ORD,6105550,40.7883987426758,-111.977996826172,41.97859955,-87.90480042
ATL,CVG,6097949,33.6366996765137,-84.4281005859375,39.0488014221,-84.6678009033
DCA,MIA,6084819,38.8521,-77.037697,25.7931995391846,-80.2906036376953
SAN,LAX,6069917,32.7336006165,-117.190002441,33.94250107,-118.4079971
PBI,EWR,6056114,26.6832008361816,-80.0955963134766,40.6925010681152,-74.168701171875
DTW,EWR,6054941,42.2123985290527,-83.353401184082,40.6925010681152,-74.168701171875
SNA,SFO,6054350,33.67570114,-117.8679962,37.6189994812012,-122.375
EWR,DTW,6046208,40.6925010681152,-74.168701171875,42.2123985290527,-83.353401184082
EWR,PBI,6043437,40.6925010681152,-74.168701171875,26.6832008361816,-80.0955963134766
MCO,IAD,6042379,28.4293994903564,-81.3089981079102,38.94449997,-77.45580292
DTW,BOS,6030793,42.2123985290527,-83.353401184082,42.36429977,-71.00520325
ATL,BHM,6024808,33.6366996765137,-84.4281005859375,33.56290054,-86.75350189
SJC,PHX,6014132,37.3625984191895,-121.929000854492,33.4342994689941,-112.012001037598
FLL,TPA,6006084,26.0725994110107,-80.152702331543,27.9755001068115,-82.533203125
ORD,IAD,5998067,41.97859955,-87.90480042,38.94449997,-77.45580292
ORD,SLC,5971650,41.97859955,-87.90480042,40.7883987426758,-111.977996826172
SFO,SNA,5967006,37.6189994812012,-122.375,33.67570114,-117.8679962
CLT,BOS,5957560,35.2140007019043,-80.9430999755859,42.36429977,-71.00520325
HOU,SAT,5949427,29.64539909,-95.27890015,29.5337009429932,-98.4698028564453
BOS,DTW,5946204,42.36429977,-71.00520325,42.2123985290527,-83.353401184082
ATL,BNA,5945218,33.6366996765137,-84.4281005859375,36.1245002746582,-86.6781997680664
ORD,CMH,5923942,41.97859955,-87.90480042,39.9980010986328,-82.8918991088867
TPA,FLL,5920169,27.9755001068115,-82.533203125,26.0725994110107,-80.152702331543
DFW,FLL,5918809,32.896800994873,-97.0380020141602,26.0725994110107,-80.152702331543
SJC,DFW,5902050,37.3625984191895,-121.929000854492,32.896800994873,-97.0380020141602
BNA,ATL,5878400,36.1245002746582,-86.6781997680664,33.6366996765137,-84.4281005859375
OGG,LAX,5870916,20.8985996246338,-156.429992675781,33.94250107,-118.4079971
BOS,CLT,5864956,42.36429977,-71.00520325,35.2140007019043,-80.9430999755859
CMH,ORD,5859922,39.9980010986328,-82.8918991088867,41.97859955,-87.90480042
CLT,BWI,5846045,35.2140007019043,-80.9430999755859,39.17539978,-76.66829681
DFW,TUS,5812778,32.896800994873,-97.0380020141602,32.1161003112793,-110.94100189209
CVG,SLC,5810619,39.0488014221,-84.6678009033,40.7883987426758,-111.977996826172
ATL,PNS,5802727,33.6366996765137,-84.4281005859375,30.473400115967,-87.186599731445
TPA,PHL,5793118,27.9755001068115,-82.533203125,39.871898651123,-75.241096496582
CLT,TPA,5781956,35.2140007019043,-80.9430999755859,27.9755001068115,-82.533203125
BWI,CLT,5767310,39.17539978,-76.66829681,35.2140007019043,-80.9430999755859
ORD,RDU,5767149,41.97859955,-87.90480042,35.8776016235352,-78.7874984741211
RDU,ORD,5762896,35.8776016235352,-78.7874984741211,41.97859955,-87.90480042
TPA,CLT,5753260,27.9755001068115,-82.533203125,35.2140007019043,-80.9430999755859
AUS,HOU,5751756,30.1944999694824,-97.6698989868164,29.64539909,-95.27890015
SJC,ORD,5749315,37.3625984191895,-121.929000854492,41.97859955,-87.90480042
MCO,IAH,5746508,28.4293994903564,-81.3089981079102,29.9843997955322,-95.3414001464844
PNS,ATL,5733450,30.473400115967,-87.186599731445,33.6366996765137,-84.4281005859375
MIA,BOS,5725039,25.7931995391846,-80.2906036376953,42.36429977,-71.00520325
BOS,MIA,5704675,42.36429977,-71.00520325,25.7931995391846,-80.2906036376953
STL,LAX,5694380,38.7486991882324,-90.370002746582,33.94250107,-118.4079971
SAT,HOU,5675328,29.5337009429932,-98.4698028564453,29.64539909,-95.27890015
TPA,ORD,5671031,27.9755001068115,-82.533203125,41.97859955,-87.90480042
IAH,MCO,5670267,29.9843997955322,-95.3414001464844,28.4293994903564,-81.3089981079102
ORD,TPA,5664231,41.97859955,-87.90480042,27.9755001068115,-82.533203125
ORD,SJC,5649674,41.97859955,-87.90480042,37.3625984191895,-121.929000854492
SEA,ATL,5647483,47.4490013122559,-122.30899810791,33.6366996765137,-84.4281005859375
PHX,PDX,5641041,33.4342994689941,-112.012001037598,45.58869934,-122.5979996
PIT,CLT,5620298,40.49150085,-80.23290253,35.2140007019043,-80.9430999755859
SLC,CVG,5617984,40.7883987426758,-111.977996826172,39.0488014221,-84.6678009033
LAX,SAN,5616254,33.94250107,-118.4079971,32.7336006165,-117.190002441
CLT,EWR,5616182,35.2140007019043,-80.9430999755859,40.6925010681152,-74.168701171875
MDW,CLE,5613091,41.7859992980957,-87.7524032592773,41.4117012024,-81.8498001099
LAX,STL,5598080,33.94250107,-118.4079971,38.7486991882324,-90.370002746582
CLE,MDW,5591116,41.4117012024,-81.8498001099,41.7859992980957,-87.7524032592773
TUS,DFW,5582456,32.1161003112793,-110.94100189209,32.896800994873,-97.0380020141602
PHL,TPA,5576499,39.871898651123,-75.241096496582,27.9755001068115,-82.533203125
EWR,CLT,5564430,40.6925010681152,-74.168701171875,35.2140007019043,-80.9430999755859
SJC,PDX,5559256,37.3625984191895,-121.929000854492,45.58869934,-122.5979996
PDX,PHX,5550580,45.58869934,-122.5979996,33.4342994689941,-112.012001037598
PHX,SMF,5547409,33.4342994689941,-112.012001037598,38.6954002380371,-121.591003417969
MSP,MKE,5546185,44.8819999695,-93.2218017578,42.9472007751465,-87.896598815918
BWI,CLE,5537867,39.17539978,-76.66829681,41.4117012024,-81.8498001099
CLT,PIT,5536376,35.2140007019043,-80.9430999755859,40.49150085,-80.23290253
SLC,PDX,5531845,40.7883987426758,-111.977996826172,45.58869934,-122.5979996
PDX,SJC,5531596,45.58869934,-122.5979996,37.3625984191895,-121.929000854492
RDU,DFW,5528084,35.8776016235352,-78.7874984741211,32.896800994873,-97.0380020141602
GSO,ATL,5510253,36.0978012084961,-79.9373016357422,33.6366996765137,-84.4281005859375
CLE,BWI,5498405,41.4117012024,-81.8498001099,39.17539978,-76.66829681
DFW,CLT,5492278,32.896800994873,-97.0380020141602,35.2140007019043,-80.9430999755859
LAX,PHL,5480615,33.94250107,-118.4079971,39.871898651123,-75.241096496582
CLT,DFW,5480376,35.2140007019043,-80.9430999755859,32.896800994873,-97.0380020141602
FLL,PHL,5473375,26.0725994110107,-80.152702331543,39.871898651123,-75.241096496582
EWR,TPA,5465152,40.6925010681152,-74.168701171875,27.9755001068115,-82.533203125
TPA,EWR,5453156,27.9755001068115,-82.533203125,40.6925010681152,-74.168701171875
MKE,MSP,5448987,42.9472007751465,-87.896598815918,44.8819999695,-93.2218017578
PHL,FLL,5448899,39.871898651123,-75.241096496582,26.0725994110107,-80.152702331543
TPA,DTW,5448462,27.9755001068115,-82.533203125,42.2123985290527,-83.353401184082
SMF,PHX,5447665,38.6954002380371,-121.591003417969,33.4342994689941,-112.012001037598
DTW,PHL,5447515,42.2123985290527,-83.353401184082,39.871898651123,-75.241096496582
MCO,PIT,5433479,28.4293994903564,-81.3089981079102,40.49150085,-80.23290253
OAK,PDX,5425119,37.7212982177734,-122.221000671387,45.58869934,-122.5979996
DTW,DCA,5423106,42.2123985290527,-83.353401184082,38.8521,-77.037697
STL,MCO,5416276,38.7486991882324,-90.370002746582,28.4293994903564,-81.3089981079102
DTW,TPA,5412457,42.2123985290527,-83.353401184082,27.9755001068115,-82.533203125
ATL,GSO,5412408,33.6366996765137,-84.4281005859375,36.0978012084961,-79.9373016357422
PIT,MCO,5410880,40.49150085,-80.23290253,28.4293994903564,-81.3089981079102
SMF,SEA,5399119,38.6954002380371,-121.591003417969,47.4490013122559,-122.30899810791
HNL,SEA,5393448,21.3187007904053,-157.921997070312,47.4490013122559,-122.30899810791
MCO,STL,5391226,28.4293994903564,-81.3089981079102,38.7486991882324,-90.370002746582
